CountryCode,CountryCode3,Country,CountrySubdivisionCode,CountrySubdivision,County,Latitude,Longitude
US,USA,United States,VA,Virginia,Isle of Wight,36.886756,-76.703340
US,USA,United States,VA,Virginia,James City,37.296023,-76.752154
US,USA,United States,VA,Virginia,King and Queen,37.700534,-76.898446
US,USA,United States,VA,Virginia,King George,38.291786,-77.152462
US,USA,United States,VA,Virginia,King William,37.661907,-76.999261
US,USA,United States,VA,Virginia,Lancaster,37.697395,-76.450207
US,USA,United States,VA,Virginia,Lee,36.737463,-83.097696
US,USA,United States,VA,Virginia,Loudoun,39.064634,-77.568819
US,USA,United States,VA,Virginia,Louisa,37.987197,-77.956747
US,USA,United States,VA,Virginia,Lunenburg,36.945743,-78.222223
US,USA,United States,VA,Virginia,Madison,38.417878,-78.263130
US,USA,United States,VA,Virginia,Mathews,37.439912,-76.322953
US,USA,United States,VA,Virginia,Mecklenburg,36.662373,-78.344909
US,USA,United States,VA,Virginia,Middlesex,37.595718,-76.489133
US,USA,United States,VA,Virginia,Montgomery,37.173588,-80.395328
US,USA,United States,VA,Virginia,Nelson,37.787464,-78.866744
US,USA,United States,VA,Virginia,New Kent,37.487695,-77.001389
US,USA,United States,VA,Virginia,Northampton,37.358670,-75.930044
US,USA,United States,VA,Virginia,Northumberland,37.867360,-76.372080
US,USA,United States,VA,Virginia,Nottoway,37.129584,-78.069728
US,USA,United States,VA,Virginia,Orange,38.241950,-78.052767
US,USA,United States,VA,Virginia,Page,38.613462,-78.488469
US,USA,United States,VA,Virginia,Patrick,36.666055,-80.285880
US,USA,United States,VA,Virginia,Pittsylvania,36.823723,-79.406928
US,USA,United States,VA,Virginia,Powhatan,37.553017,-77.882091
US,USA,United States,VA,Virginia,Prince Edward,37.249952,-78.429381
US,USA,United States,VA,Virginia,Prince George,37.203653,-77.262969
US,USA,United States,VA,Virginia,Prince William,38.695694,-77.409773
US,USA,United States,VA,Virginia,Pulaski,37.067783,-80.707076
US,USA,United States,VA,Virginia,Rappahannock,38.687455,-78.168325
US,USA,United States,VA,Virginia,Richmond,37.926608,-76.733047
US,USA,United States,VA,Virginia,Roanoke,37.250378,-80.000204
US,USA,United States,VA,Virginia,Rockbridge,37.804403,-79.437667
US,USA,United States,VA,Virginia,Rockingham,38.466513,-78.844380
US,USA,United States,VA,Virginia,Russell,36.925979,-82.117323
US,USA,United States,VA,Virginia,Scott,36.698660,-82.594229
US,USA,United States,VA,Virginia,Shenandoah,38.862837,-78.551862
US,USA,United States,VA,Virginia,Smyth,36.831323,-81.554293
US,USA,United States,VA,Virginia,Southampton,36.706520,-77.089003
US,USA,United States,VA,Virginia,Spotsylvania,38.213368,-77.597625
US,USA,United States,VA,Virginia,Stafford,38.394099,-77.431522
US,USA,United States,VA,Virginia,Surry,37.111675,-76.893578
US,USA,United States,VA,Virginia,Sussex,36.926522,-77.258464
US,USA,United States,VA,Virginia,Tazewell,37.141879,-81.568540
US,USA,United States,VA,Virginia,Warren,38.924956,-78.184419
US,USA,United States,VA,Virginia,Washington,36.712823,-81.958680
US,USA,United States,VA,Virginia,Westmoreland,38.155600,-76.832067
US,USA,United States,VA,Virginia,Wise,36.953238,-82.623990
US,USA,United States,VA,Virginia,Wythe,36.925723,-81.082048
US,USA,United States,VA,Virginia,York,37.193689,-76.504041
US,USA,United States,VA,Virginia,Alexandria city,38.816242,-77.071282
US,USA,United States,VA,Virginia,Bedford city,37.334591,-79.522783
US,USA,United States,VA,Virginia,Bristol city,36.611116,-82.176193
US,USA,United States,VA,Virginia,Buena Vista city,37.732184,-79.353325
US,USA,United States,VA,Virginia,Charlottesville city,38.034506,-78.486474
US,USA,United States,VA,Virginia,Chesapeake city,36.767398,-76.287405
US,USA,United States,VA,Virginia,Clifton Forge city,37.819801,-79.823584
US,USA,United States,VA,Virginia,Colonial Heights city,37.262257,-77.402728
US,USA,United States,VA,Virginia,Covington city,37.786225,-79.988817
US,USA,United States,VA,Virginia,Danville city,36.587238,-79.404404
US,USA,United States,VA,Virginia,Emporia city,36.693018,-77.538090
US,USA,United States,VA,Virginia,Fairfax city,38.852612,-77.304377
US,USA,United States,VA,Virginia,Falls Church city,38.884481,-77.176155
US,USA,United States,VA,Virginia,Franklin city,36.674954,-76.930799
US,USA,United States,VA,Virginia,Fredericksburg city,38.301829,-77.470778
US,USA,United States,VA,Virginia,Galax city,36.664675,-80.920275
US,USA,United States,VA,Virginia,Hampton city,37.034946,-76.360126
US,USA,United States,VA,Virginia,Harrisonburg city,38.443279,-78.872759
US,USA,United States,VA,Virginia,Hopewell city,37.290399,-77.303371
US,USA,United States,VA,Virginia,Lexington city,37.782938,-79.445198
US,USA,United States,VA,Virginia,Lynchburg city,37.403672,-79.170205
US,USA,United States,VA,Virginia,Manassas city,38.751415,-77.476396
US,USA,United States,VA,Virginia,Manassas Park city,38.773564,-77.453542
US,USA,United States,VA,Virginia,Martinsville city,36.686143,-79.869171
US,USA,United States,VA,Virginia,Newport News city,37.071046,-76.484557
US,USA,United States,VA,Virginia,Norfolk city,36.885747,-76.259900
US,USA,United States,VA,Virginia,Norton city,36.936805,-82.625146
US,USA,United States,VA,Virginia,Petersburg city,37.212950,-77.400417
US,USA,United States,VA,Virginia,Poquoson city,37.133153,-76.373881
US,USA,United States,VA,Virginia,Portsmouth city,36.831298,-76.345641
US,USA,United States,VA,Virginia,Radford city,37.127585,-80.569523
US,USA,United States,VA,Virginia,Richmond city,37.538346,-77.461507
US,USA,United States,VA,Virginia,Roanoke city,37.276895,-79.955711
US,USA,United States,VA,Virginia,Salem city,37.286895,-80.055836
US,USA,United States,VA,Virginia,Staunton city,38.157920,-79.076450
US,USA,United States,VA,Virginia,Suffolk city,36.741347,-76.609881
US,USA,United States,VA,Virginia,Virginia Beach city,36.834498,-76.087179
US,USA,United States,VA,Virginia,Waynesboro city,38.069874,-78.894517
US,USA,United States,VA,Virginia,Williamsburg city,37.274882,-76.708339
US,USA,United States,VA,Virginia,Winchester city,39.178355,-78.166771
US,USA,United States,WA,Washington,Adams,46.968101,-118.683987
US,USA,United States,WA,Washington,Asotin,46.305908,-117.115067
US,USA,United States,WA,Washington,Benton,46.248840,-119.385012
US,USA,United States,WA,Washington,Chelan,47.640411,-120.420110
US,USA,United States,WA,Washington,Clallam,48.098215,-123.824892
US,USA,United States,WA,Washington,Clark,45.692187,-122.547831
US,USA,United States,WA,Washington,Columbia,46.337053,-117.958346
US,USA,United States,WA,Washington,Cowlitz,46.172511,-122.748267
US,USA,United States,WA,Washington,Douglas,47.670775,-119.888547
US,USA,United States,WA,Washington,Ferry,48.495464,-118.523636
US,USA,United States,WA,Washington,Franklin,46.399750,-119.039504
US,USA,United States,WA,Washington,Garfield,46.408260,-117.549553
US,USA,United States,WA,Washington,Grant,47.223757,-119.410536
US,USA,United States,WA,Washington,Grays Harbor,47.064661,-123.771823
US,USA,United States,WA,Washington,Island,48.181864,-122.587342
US,USA,United States,WA,Washington,Jefferson,47.858313,-123.190978
US,USA,United States,WA,Washington,King,47.548745,-122.196851
US,USA,United States,WA,Washington,Kitsap,47.616367,-122.638179
US,USA,United States,WA,Washington,Kittitas,47.103259,-120.706571
US,USA,United States,WA,Washington,Klickitat,45.861905,-120.956947
US,USA,United States,WA,Washington,Lewis,46.595802,-122.676792
US,USA,United States,WA,Washington,Lincoln,47.605132,-118.379105
US,USA,United States,WA,Washington,Mason,47.313345,-123.104320
US,USA,United States,WA,Washington,Okanogan,48.535173,-119.581592
US,USA,United States,WA,Washington,Pacific,46.538320,-123.805494
US,USA,United States,WA,Washington,Pend Oreille,48.452111,-117.277731
US,USA,United States,WA,Washington,Pierce,47.171571,-122.383565
US,USA,United States,WA,Washington,San Juan,48.575362,-122.966438
US,USA,United States,WA,Washington,Skagit,48.465407,-122.219360
US,USA,United States,WA,Washington,Skamania,45.900880,-121.954636
US,USA,United States,WA,Washington,Snohomish,47.976838,-122.094183
US,USA,United States,WA,Washington,Spokane,47.666905,-117.384910
US,USA,United States,WA,Washington,Stevens,48.404512,-117.844794
US,USA,United States,WA,Washington,Thurston,46.968825,-122.845011
US,USA,United States,WA,Washington,Wahkiakum,46.289509,-123.456562
US,USA,United States,WA,Washington,Walla Walla,46.129079,-118.409204
US,USA,United States,WA,Washington,Whatcom,48.830987,-122.400928
US,USA,United States,WA,Washington,Whitman,46.920742,-117.387266
US,USA,United States,WA,Washington,Yakima,46.482454,-120.512943
US,USA,United States,WV,West Virginia,Barbour,39.129016,-80.007572
US,USA,United States,WV,West Virginia,Berkeley,39.462988,-77.983926
US,USA,United States,WV,West Virginia,Boone,38.063291,-81.733571
US,USA,United States,WV,West Virginia,Braxton,38.681652,-80.736286
US,USA,United States,WV,West Virginia,Brooke,40.296424,-80.590963
US,USA,United States,WV,West Virginia,Cabell,38.412924,-82.323238
US,USA,United States,WV,West Virginia,Calhoun,38.861008,-81.106922
US,USA,United States,WV,West Virginia,Clay,38.459274,-81.079453
US,USA,United States,WV,West Virginia,Doddridge,39.280200,-80.718964
US,USA,United States,WV,West Virginia,Fayette,38.031065,-81.119605
US,USA,United States,WV,West Virginia,Gilmer,38.933024,-80.845574
US,USA,United States,WV,West Virginia,Grant,39.089792,-79.180142
US,USA,United States,WV,West Virginia,Greenbrier,37.900851,-80.507974
US,USA,United States,WV,West Virginia,Hampshire,39.322538,-78.633701
US,USA,United States,WV,West Virginia,Hancock,40.504722,-80.575484
US,USA,United States,WV,West Virginia,Hardy,39.049674,-78.885741
US,USA,United States,WV,West Virginia,Harrison,39.297035,-80.341952
US,USA,United States,WV,West Virginia,Jackson,38.845394,-81.699625
US,USA,United States,WV,West Virginia,Jefferson,39.304379,-77.841765
US,USA,United States,WV,West Virginia,Kanawha,38.348930,-81.605694
US,USA,United States,WV,West Virginia,Lewis,39.015135,-80.482883
US,USA,United States,WV,West Virginia,Lincoln,38.198145,-82.058863
US,USA,United States,WV,West Virginia,Logan,37.839786,-81.951553
US,USA,United States,WV,West Virginia,McDowell,37.381356,-81.612175
US,USA,United States,WV,West Virginia,Marion,39.499846,-80.197936
US,USA,United States,WV,West Virginia,Marshall,39.907446,-80.712893
US,USA,United States,WV,West Virginia,Mason,38.822426,-82.042659
US,USA,United States,WV,West Virginia,Mercer,37.347449,-81.155239
US,USA,United States,WV,West Virginia,Mineral,39.433373,-78.935756
US,USA,United States,WV,West Virginia,Mingo,37.704885,-82.170177
US,USA,United States,WV,West Virginia,Monongalia,39.634786,-79.994783
US,USA,United States,WV,West Virginia,Monroe,37.564894,-80.573527
US,USA,United States,WV,West Virginia,Morgan,39.566923,-78.274188
US,USA,United States,WV,West Virginia,Nicholas,38.301867,-80.803270
US,USA,United States,WV,West Virginia,Ohio,40.078772,-80.676120
US,USA,United States,WV,West Virginia,Pendleton,38.676770,-79.348815
US,USA,United States,WV,West Virginia,Pleasants,39.378020,-81.174685
US,USA,United States,WV,West Virginia,Pocahontas,38.316071,-79.977214
US,USA,United States,WV,West Virginia,Preston,39.472343,-79.671756
US,USA,United States,WV,West Virginia,Putnam,38.491484,-81.922069
US,USA,United States,WV,West Virginia,Raleigh,37.771342,-81.228271
US,USA,United States,WV,West Virginia,Randolph,38.832061,-79.881496
US,USA,United States,WV,West Virginia,Ritchie,39.199874,-81.066437
US,USA,United States,WV,West Virginia,Roane,38.715570,-81.358200
US,USA,United States,WV,West Virginia,Summers,37.681263,-80.846018
US,USA,United States,WV,West Virginia,Taylor,39.339603,-80.041467
US,USA,United States,WV,West Virginia,Tucker,39.128836,-79.597109
US,USA,United States,WV,West Virginia,Tyler,39.500076,-80.934113
US,USA,United States,WV,West Virginia,Upshur,38.948601,-80.233688
US,USA,United States,WV,West Virginia,Wayne,38.228033,-82.469841
US,USA,United States,WV,West Virginia,Webster,38.495719,-80.434530
US,USA,United States,WV,West Virginia,Wetzel,39.630583,-80.725033
US,USA,United States,WV,West Virginia,Wirt,39.019107,-81.384570
US,USA,United States,WV,West Virginia,Wood,39.259427,-81.531700
US,USA,United States,WV,West Virginia,Wyoming,37.616766,-81.539778
US,USA,United States,WI,Wisconsin,Adams,43.953427,-89.785587
US,USA,United States,WI,Wisconsin,Ashland,46.337524,-90.721893
US,USA,United States,WI,Wisconsin,Barron,45.428604,-91.817012
US,USA,United States,WI,Wisconsin,Bayfield,46.535832,-91.195307
US,USA,United States,WI,Wisconsin,Brown,44.493492,-88.032769
US,USA,United States,WI,Wisconsin,Buffalo,44.376620,-91.753095
US,USA,United States,WI,Wisconsin,Burnett,45.866346,-92.356188
US,USA,United States,WI,Wisconsin,Calumet,44.111956,-88.211825
US,USA,United States,WI,Wisconsin,Chippewa,45.020061,-91.324781
US,USA,United States,WI,Wisconsin,Clark,44.755235,-90.587968
US,USA,United States,WI,Wisconsin,Columbia,43.459182,-89.344149
US,USA,United States,WI,Wisconsin,Crawford,43.197216,-90.981873
US,USA,United States,WI,Wisconsin,Dane,43.071496,-89.393668
US,USA,United States,WI,Wisconsin,Dodge,43.414410,-88.705036
US,USA,United States,WI,Wisconsin,Door,44.966330,-87.290784
US,USA,United States,WI,Wisconsin,Douglas,46.525017,-91.939125
US,USA,United States,WI,Wisconsin,Dunn,44.948027,-91.897891
US,USA,United States,WI,Wisconsin,Eau Claire,44.775914,-91.413898
US,USA,United States,WI,Wisconsin,Florence,45.841508,-88.364156
US,USA,United States,WI,Wisconsin,Fond du Lac,43.755387,-88.492004
US,USA,United States,WI,Wisconsin,Forest,45.604373,-88.770485
US,USA,United States,WI,Wisconsin,Grant,42.876486,-90.667336
US,USA,United States,WI,Wisconsin,Green,42.653242,-89.576048
US,USA,United States,WI,Wisconsin,Green Lake,43.817523,-89.031104
US,USA,United States,WI,Wisconsin,Iowa,42.988762,-90.138081
US,USA,United States,WI,Wisconsin,Iron,46.283595,-90.203904
US,USA,United States,WI,Wisconsin,Jackson,44.328224,-90.861592
US,USA,United States,WI,Wisconsin,Jefferson,43.043142,-88.783670
US,USA,United States,WI,Wisconsin,Juneau,43.895260,-90.111771
US,USA,United States,WI,Wisconsin,Kenosha,42.568669,-87.952431
US,USA,United States,WI,Wisconsin,Kewaunee,44.523829,-87.586951
US,USA,United States,WI,Wisconsin,La Crosse,43.859415,-91.189127
US,USA,United States,WI,Wisconsin,Lafayette,42.656111,-90.130924
US,USA,United States,WI,Wisconsin,Langlade,45.239558,-89.091816
US,USA,United States,WI,Wisconsin,Lincoln,45.337478,-89.683385
US,USA,United States,WI,Wisconsin,Manitowoc,44.102318,-87.758580
US,USA,United States,WI,Wisconsin,Marathon,44.900795,-89.738490
US,USA,United States,WI,Wisconsin,Marinette,45.307094,-87.940118
US,USA,United States,WI,Wisconsin,Marquette,43.825126,-89.410420
US,USA,United States,WI,Wisconsin,Menominee,44.937468,-88.648543
US,USA,United States,WI,Wisconsin,Milwaukee,43.034113,-87.960713
US,USA,United States,WI,Wisconsin,Monroe,43.939355,-90.591133
US,USA,United States,WI,Wisconsin,Oconto,45.026571,-88.247496
US,USA,United States,WI,Wisconsin,Oneida,45.719517,-89.501903
US,USA,United States,WI,Wisconsin,Outagamie,44.336535,-88.410017
US,USA,United States,WI,Wisconsin,Ozaukee,43.329252,-87.944718
US,USA,United States,WI,Wisconsin,Pepin,44.593124,-92.013666
US,USA,United States,WI,Wisconsin,Pierce,44.735376,-92.463689
US,USA,United States,WI,Wisconsin,Polk,45.451694,-92.452228
US,USA,United States,WI,Wisconsin,Portage,44.486525,-89.522423
US,USA,United States,WI,Wisconsin,Price,45.711050,-90.373060
US,USA,United States,WI,Wisconsin,Racine,42.735626,-87.964063
US,USA,United States,WI,Wisconsin,Richland,43.361048,-90.407760
US,USA,United States,WI,Wisconsin,Rock,42.654411,-89.049110
US,USA,United States,WI,Wisconsin,Rusk,45.437305,-91.136153
US,USA,United States,WI,Wisconsin,St. Croix,45.028469,-92.506966
US,USA,United States,WI,Wisconsin,Sauk,43.444512,-89.900870
US,USA,United States,WI,Wisconsin,Sawyer,45.906531,-91.250598
US,USA,United States,WI,Wisconsin,Shawano,44.789670,-88.756472
US,USA,United States,WI,Wisconsin,Sheboygan,43.729885,-87.854504
US,USA,United States,WI,Wisconsin,Taylor,45.191826,-90.491269
US,USA,United States,WI,Wisconsin,Trempealeau,44.315741,-91.350620
US,USA,United States,WI,Wisconsin,Vernon,43.598154,-90.811752
US,USA,United States,WI,Wisconsin,Vilas,46.024577,-89.531836
US,USA,United States,WI,Wisconsin,Walworth,42.646150,-88.527043
US,USA,United States,WI,Wisconsin,Washburn,45.878139,-91.812742
US,USA,United States,WI,Wisconsin,Washington,43.355608,-88.227813
US,USA,United States,WI,Wisconsin,Waukesha,43.036352,-88.255888
US,USA,United States,WI,Wisconsin,Waupaca,44.453029,-88.955836
US,USA,United States,WI,Wisconsin,Waushara,44.113079,-89.252498
US,USA,United States,WI,Wisconsin,Winnebago,44.089834,-88.568974
US,USA,United States,WI,Wisconsin,Wood,44.448819,-89.968934
US,USA,United States,WY,Wyoming,Albany,41.407675,-105.726440
US,USA,United States,WY,Wyoming,Big Horn,44.537394,-108.067063
US,USA,United States,WY,Wyoming,Campbell,44.085797,-105.496159
US,USA,United States,WY,Wyoming,Carbon,41.698637,-106.906874
US,USA,United States,WY,Wyoming,Converse,42.857379,-105.502721
US,USA,United States,WY,Wyoming,Crook,44.561657,-104.638851
US,USA,United States,WY,Wyoming,Fremont,43.098213,-108.681116
US,USA,United States,WY,Wyoming,Goshen,42.085358,-104.317183
US,USA,United States,WY,Wyoming,Hot Springs,43.694009,-108.319422
US,USA,United States,WY,Wyoming,Johnson,44.072873,-106.592303
US,USA,United States,WY,Wyoming,Laramie,41.196199,-104.762083
US,USA,United States,WY,Wyoming,Lincoln,42.220261,-110.686420
US,USA,United States,WY,Wyoming,Natrona,42.918965,-106.453302
US,USA,United States,WY,Wyoming,Niobrara,43.030478,-104.483461
US,USA,United States,WY,Wyoming,Park,44.568961,-108.999016
US,USA,United States,WY,Wyoming,Platte,42.191047,-104.947369
US,USA,United States,WY,Wyoming,Sheridan,44.783629,-106.968130
