CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
,,Rose Garden,1.302778,103.914722,SINGAPORE,SG,SGP
,,Tian Guan Estate,1.359722,103.826111,SINGAPORE,SG,SGP
,,Tiong Guan Estate,1.356111,103.825833,SINGAPORE,SG,SGP
,,Coronation Gardens,1.323333,103.803611,SINGAPORE,SG,SGP
,,Eng Khong Gardens,1.336111,103.770556,SINGAPORE,SG,SGP
,,Quemoy Park,1.344167,103.897222,SINGAPORE,SG,SGP
,,Happy Gardens,1.330556,103.896389,SINGAPORE,SG,SGP
,,Kampong Tanah Merah Kechil,1.320556,103.955556,SINGAPORE,SG,SGP
,,Lucky Hills,1.325556,103.952778,SINGAPORE,SG,SGP
,,Woodlands New Town,1.444444,103.776667,SINGAPORE,SG,SGP
,,Woodlands,1.444444,103.776667,SINGAPORE,SG,SGP
,,Bedok Village,1.326389,103.941667,SINGAPORE,SG,SGP
,,Bedok New Town,1.326389,103.941667,SINGAPORE,SG,SGP
,,Bedok,1.326389,103.941667,SINGAPORE,SG,SGP
,,Clementi New Town,1.315833,103.764722,SINGAPORE,SG,SGP
,,Clementi Housing Estate,1.315833,103.764722,SINGAPORE,SG,SGP
,,Sit Estate,1.315833,103.764722,SINGAPORE,SG,SGP
,,Clementi,1.315833,103.764722,SINGAPORE,SG,SGP
,,Kampong Wing Loong,1.35,103.971944,SINGAPORE,SG,SGP
,,Kampong Darat Nanas,1.358056,103.979444,SINGAPORE,SG,SGP
,,Kim Chuan,1.341389,103.903333,SINGAPORE,SG,SGP
,,Lucky Park,1.328611,103.791389,SINGAPORE,SG,SGP
,,Brizay Park,1.330278,103.786667,SINGAPORE,SG,SGP
,,Ang Mo Kio New Town,1.380278,103.839722,SINGAPORE,SG,SGP
,,Kampong Lew Lian,1.351944,103.890833,SINGAPORE,SG,SGP
,,Bukit Panjang,1.379722,103.764722,SINGAPORE,SG,SGP
,,Bukit Panjang New Town,1.379722,103.764722,SINGAPORE,SG,SGP
,,Bedok Ville,1.324444,103.954444,SINGAPORE,SG,SGP
,,Faber Garden,1.363056,103.829722,SINGAPORE,SG,SGP
,,Choa Chu Kang New Town,1.3825,103.749722,SINGAPORE,SG,SGP
,,Choa Chu Kang,1.3825,103.749722,SINGAPORE,SG,SGP
,,Kam Wak Hassan,1.4375,103.830556,SINGAPORE,SG,SGP
,,Lim Chu Kang,1.436667,103.709444,SINGAPORE,SG,SGP
,,Gay World Park,1.311111,103.891111,SINGAPORE,SG,SGP
,,Shamrock Park,1.327778,103.796944,SINGAPORE,SG,SGP
,,Goldhill Gardens,1.322222,103.831944,SINGAPORE,SG,SGP
,,Bena Park,1.351667,103.975,SINGAPORE,SG,SGP
,,Keat Hong,1.377778,103.744167,SINGAPORE,SG,SGP
,,Keat Hong Village,1.377778,103.744167,SINGAPORE,SG,SGP
,,Kampong Permatang,1.424167,104.038889,SINGAPORE,SG,SGP
,,Kampong Pasir Ris,1.378333,103.931944,SINGAPORE,SG,SGP
,,Pasir Ris,1.378333,103.931944,SINGAPORE,SG,SGP
,,Aik Hong and Aik Chiang Estate,1.390833,103.728611,SINGAPORE,SG,SGP
,,Kampong Bugis,1.3,103.866667,SINGAPORE,SG,SGP
,,Namazie Estate,1.421944,103.706944,SINGAPORE,SG,SGP
,,Bukit Sembawang Estate,1.395556,103.869167,SINGAPORE,SG,SGP
,,Kampong Pulau Kechil,1.283333,103.733333,SINGAPORE,SG,SGP
,,Marsiling Estate,1.429722,103.7675,SINGAPORE,SG,SGP
,,Kampong Tebing Terjun,1.333333,103.75,SINGAPORE,SG,SGP
,,Sommerville Estate,1.313889,103.806944,SINGAPORE,SG,SGP
,,Kampong Soopoo,1.316667,103.866667,SINGAPORE,SG,SGP
,,Charlton Park,1.356389,103.901389,SINGAPORE,SG,SGP
,,Kampong Sek Lim,1.3325,103.961667,SINGAPORE,SG,SGP
,,Kampong Bugis,1.346944,103.965833,SINGAPORE,SG,SGP
,,Kampong Ulu Jurong,1.35,103.716667,SINGAPORE,SG,SGP
,,Kampong Jagoh,1.266667,103.816667,SINGAPORE,SG,SGP
,,Matilda Estate,1.399444,103.902778,SINGAPORE,SG,SGP
,,Changi,1.341667,103.963611,SINGAPORE,SG,SGP
,,Somapah Changi Village,1.341667,103.963611,SINGAPORE,SG,SGP
,,Somapah Changi,1.341667,103.963611,SINGAPORE,SG,SGP
,,Kampong Harvey,1.343611,103.958611,SINGAPORE,SG,SGP
,,Fernhill Gardens,1.314444,103.822222,SINGAPORE,SG,SGP
,,Yishun New Town,1.433333,103.831111,SINGAPORE,SG,SGP
,,Yishun,1.433333,103.831111,SINGAPORE,SG,SGP
,,Kampong Sungai Jurong,1.351667,103.733611,SINGAPORE,SG,SGP
,,Maryland Estate,1.320278,103.786944,SINGAPORE,SG,SGP
,,Kampong Pengkalan Kundor,1.41,103.844444,SINGAPORE,SG,SGP
,,Kilburn Estate,1.340278,103.781389,SINGAPORE,SG,SGP
,,Serangoon,1.362778,103.8975,SINGAPORE,SG,SGP
,,Serangoon Village,1.362778,103.8975,SINGAPORE,SG,SGP
,,Kampong Sudong,1.206389,103.728611,SINGAPORE,SG,SGP
,,Fuyong Estate,1.359444,103.768056,SINGAPORE,SG,SGP
,,Kampong Noordin,1.417778,103.965,SINGAPORE,SG,SGP
,,Eastern Gardens,1.318056,103.945,SINGAPORE,SG,SGP
,,Telok Blangah Estate,1.274722,103.811667,SINGAPORE,SG,SGP
,,Telok Blangah New Town,1.274722,103.811667,SINGAPORE,SG,SGP
,,Telok Blanga,1.274722,103.811667,SINGAPORE,SG,SGP
,,Woollerton Park,1.316111,103.809167,SINGAPORE,SG,SGP
,,Alexandra,1.293889,103.819722,SINGAPORE,SG,SGP
,,Alexandra Estate,1.293889,103.819722,SINGAPORE,SG,SGP
,,Kampong Java Teban,1.333333,103.733333,SINGAPORE,SG,SGP
