CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
British Columbia [English] / Colombie-Britannique [French],,Bella Coola,52.366667,-126.75,CANADA,CA,CAN
Alberta [English and French],,Halkirk,52.283333,-112.15,CANADA,CA,CAN
Saskatchewan [English and French],,Ordale,53.266667,-106.7,CANADA,CA,CAN
Saskatchewan [English and French],,Strasbourg,51.066667,-104.95,CANADA,CA,CAN
Saskatchewan [English and French],,Strasbourg Station,51.066667,-104.95,CANADA,CA,CAN
Quebec [English] / Québec [French],,Shallop,49.133333,-62.533333,CANADA,CA,CAN
Ontario [English and French],,Trout Mills,46.333333,-79.416667,CANADA,CA,CAN
Alberta [English and French],,Didsbury,51.666667,-114.133333,CANADA,CA,CAN
Ontario [English and French],,Madoc,44.516667,-77.483333,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Arrowhead,50.7,-117.916667,CANADA,CA,CAN
Saskatchewan [English and French],,Armley,53.116667,-104.033333,CANADA,CA,CAN
Manitoba [English and French],,Churchill,58.766667,-94.166667,CANADA,CA,CAN
Saskatchewan [English and French],,Cree Lake,57.366667,-106.833333,CANADA,CA,CAN
Ontario [English and French],,Savant Lake,50.233333,-90.716667,CANADA,CA,CAN
Ontario [English and French],,Princes Lake,45.4,-78.083333,CANADA,CA,CAN
Ontario [English and French],,Wallace,45.4,-78.083333,CANADA,CA,CAN
Ontario [English and French],,Hawkesbury,45.616667,-74.6,CANADA,CA,CAN
Saskatchewan [English and French],,Parkbeg,50.45,-106.266667,CANADA,CA,CAN
